,id,adult,softcore
55,1358005,False,False
56,1665728,False,False
57,1530510,False,False
58,1681658,False,False
59,1683848,True,False
60,845291,False,False
61,1683849,False,False
62,1683310,False,False
63,558218,False,False
64,1464544,False,False
65,1527965,False,False
66,949838,False,False
67,457472,False,False
68,1517250,False,False
69,393767,False,False
70,1683365,False,False
71,54825,False,False
72,1175292,False,False
73,1683850,True,False
74,1678328,False,False
75,1683851,False,False
76,832504,False,False
77,1567921,False,False
78,1522229,False,False
79,101299,False,False
80,1036641,False,False
81,1668421,False,False
82,1683852,False,False
83,196544,False,False
84,1436807,False,False
85,1682917,False,False
86,1683853,False,False
87,1565919,False,False
88,1020047,False,False
89,1138966,False,False
90,1683854,True,False
91,1189974,False,False
92,1683855,False,False
93,1309140,False,False
94,1678337,False,False
95,7459,False,False
96,1683856,True,False
97,1683857,False,False
98,64586,False,False
99,834742,False,False
0,1683858,False,False
1,5915,False,False
2,1683859,,
3,746325,False,False
4,1683860,False,False
5,693459,False,False
6,871,False,False
7,993774,False,False
8,1683861,True,False
9,1110034,False,False
10,156316,False,False
11,1682390,False,False
12,256413,False,False
13,139468,False,False
14,42204,False,False
15,1681383,False,False
16,1683862,False,False
17,262747,False,False
18,1682375,False,False
19,1655960,False,False
20,297977,False,False
21,1682359,False,False
22,1649445,False,False
23,38548,False,False
24,211090,False,False
25,1662191,False,False
26,1683863,False,False
27,57946,False,False
28,295636,False,False
29,282079,False,False
30,1235649,False,False
31,348811,False,False
32,1661195,False,False
33,1664302,False,False
34,1653072,False,False
35,455043,False,False
36,184147,False,False
37,1683864,True,False
38,849872,False,False
39,616037,False,False
40,1683865,False,False
41,1683866,False,False
42,38120,False,False
43,1391,False,False
44,42651,False,False
45,1683867,False,False
46,1683868,False,False
47,1293244,False,False
48,1666750,False,False
49,1683869,False,False
50,1096642,False,False
51,159322,False,False
52,1363568,False,False
53,1234591,False,False
54,1665594,False,False
55,1683870,False,False
56,1470329,False,False
57,1483,False,False
58,1682338,False,False
59,1683871,False,False
60,1667570,False,False
61,1221061,False,False
62,301337,False,False
63,1683872,,
64,10404,False,False
65,996619,False,False
66,1683873,False,False
67,89662,False,False
68,1683874,True,False
69,1683875,False,False
70,1183512,False,False
71,1545894,False,False
72,1683876,False,False
73,578295,False,False
74,1086829,False,False
75,1683877,False,False
76,1183526,False,False
77,1626114,False,False
78,1683878,False,False
79,1678,False,False
80,117498,False,False
81,1683879,False,False
82,1175959,False,False
83,884658,False,False
84,948,False,False
85,1683880,False,False
86,1432605,False,False
87,102079,False,False
88,1533140,False,False
89,1683881,False,False
90,41891,False,False
91,1683882,False,False
92,1072516,False,False
93,1183530,False,False
94,28370,False,False
95,1678416,False,False
96,1663181,False,False
97,469502,False,False
98,1683883,,
99,1683884,False,False
0,1683885,False,False
1,117624,False,False
2,1683886,False,False
3,1683887,False,False
4,1683888,,
5,363088,False,False
6,1626536,,
7,37905,False,False
8,1682254,False,False
9,42809,False,False
10,1683889,,
11,580966,False,False
12,1683164,False,False
13,36338,False,False
14,1665631,False,False
15,38260,False,False
16,362058,False,False
17,1683890,True,False
18,1537494,False,False
19,372058,False,False
20,1151272,False,False
21,80588,False,False
22,1575889,False,False
23,1660660,False,False
24,156201,False,False
25,1683891,False,False
26,1489667,False,False
27,1522726,False,False
28,1536054,False,False
29,1663896,False,False
30,564869,True,False
31,1580584,False,False
32,1655862,False,False
33,1683892,False,False
34,264402,False,False
35,1285669,False,False
36,1430936,False,False
37,102384,False,False
38,395991,False,False
39,373571,False,False
40,1657104,False,False
41,670987,False,False
42,1546215,False,False
43,1061798,False,False
44,92657,False,False
45,1669043,False,False
46,1683893,False,False
47,1266798,False,False
48,25763,False,False
49,1683218,False,False
50,479484,False,False
51,1441918,False,False
52,558424,False,False
53,261766,False,False
54,414761,False,False
55,1451867,False,False
56,1683894,False,False
57,480647,False,False
58,696393,False,False
59,1680516,False,False
60,1473565,False,False
61,1239288,False,False
62,57475,False,False
63,823369,True,False
64,1219620,False,False
65,44871,False,False
66,609681,False,False
67,1029955,False,False
68,1682236,False,False
69,19596,False,False
70,1683895,,
71,1418518,False,False
72,1682509,False,False
73,582403,False,False
74,1234731,False,False
75,1527288,False,False
76,565688,False,False
77,1683896,False,False
78,1665516,False,False
79,1682168,False,False
80,1166965,False,False
81,1683897,False,False
82,1683898,False,False
83,458737,False,False
84,1683899,True,False
85,1683900,False,False
86,207752,False,False
87,569714,False,False
88,1635108,False,False
89,1683901,False,False
90,1683902,False,False
91,1681668,False,False
92,15283,False,False
93,479482,False,False
94,813418,False,False
95,1683903,False,False
96,878608,False,False
97,1646646,False,False
98,533533,False,False
99,1683904,False,False
0,356199,False,False
1,1683905,False,False
2,1462778,False,False
3,1502360,False,False
4,424,False,False
5,120533,False,False
6,1683906,False,False
7,152763,False,False
8,1683907,True,False
9,1683908,False,False
10,10830,False,False
11,1500208,False,False
12,1402,False,False
13,1380316,False,False
14,1683909,False,False
15,51828,False,False
16,1680758,False,False
17,1589538,False,False
18,8976,False,False
19,393879,False,False
20,1677021,False,False
21,1683910,False,False
22,1683911,,
23,1683912,False,False
24,90976,False,False
25,40952,False,False
26,1683913,False,False
27,1673231,False,False
28,1589534,False,False
29,38093,False,False
30,8078,False,False
31,77338,False,False
32,1683914,False,False
33,1552583,False,False
34,22371,False,False
35,1683915,False,False
36,477991,False,False
37,1683916,False,False
38,9769,False,False
39,75644,False,False
40,347616,False,False
41,1300403,False,False
42,1678555,False,False
43,893345,False,False
44,1255775,False,False
45,111176,False,False
46,1683917,False,False
47,582303,False,False
48,422906,False,False
49,1439112,False,False
50,967941,False,False
51,1394098,False,False
52,1033148,False,False
53,1683918,False,False
54,824768,False,False
55,1683219,False,False
56,809859,False,False
57,1683919,False,False
58,1075613,False,False
59,533548,False,False
60,124324,False,False
61,1683920,False,False
62,503233,False,False
63,1683921,False,False
64,31389,False,False
65,1683922,False,False
66,700676,False,False
67,1683923,False,False
68,1683924,False,False
69,1683925,False,False
70,1341138,False,False
71,1683377,False,False
72,1479498,False,False
73,1683926,True,False
74,57644,False,False
75,13524,False,False
76,1273221,False,False
77,1676453,False,False
78,2292,False,False
79,1290912,False,False
80,28963,False,False
81,735188,False,False
82,34044,False,False
83,1382832,False,False
84,1317417,False,False
85,1666188,False,False
86,1405475,False,False
87,244919,False,False
88,13796,False,False
89,13795,False,False
90,1683927,False,False
91,1683928,False,False
92,284875,False,False
93,365108,False,False
94,1656394,False,False
95,334686,False,False
96,1096075,False,False
97,1683929,False,False
98,1432817,False,False
99,1683930,,
0,1683931,,
1,1683932,,
2,1683933,False,False
3,1073186,False,False
4,116092,False,False
5,12232,False,False
6,1593636,False,False
7,1683934,False,False
8,1604319,False,False
9,1681218,False,False
10,738720,False,False
11,607,False,False
12,339259,False,False
13,1245590,False,False
14,1413176,False,False
15,1683935,False,False
16,1479846,False,False
17,1589621,False,False
18,598847,False,False
19,781071,False,False
20,1562889,False,False
21,1683936,False,False
22,9425,False,False
23,1683937,False,False
24,1678646,False,False
25,23629,False,False
26,1339210,False,False
27,103607,False,False
28,19994,False,False
29,54422,False,False
30,758060,False,False
31,1652868,True,False
32,186105,False,False
33,1683938,False,False
34,643686,False,False
35,1641786,False,False
36,32300,False,False
37,289129,False,False
38,1683939,False,False
39,389271,False,False
40,1579624,False,False
41,11428,False,False
42,48329,False,False
43,1075813,False,False
44,1632754,False,False
45,1369061,False,False
46,66540,False,False
47,1683940,,
48,1683941,,
49,1683942,,
50,1683943,,
51,1683944,,
52,8920,False,False
53,1683945,False,False
54,681768,True,False
55,299847,False,False
56,1654630,False,False
57,1206446,False,False
58,368833,False,False
59,1683946,False,False
60,1518202,False,False
61,1683947,False,False
62,1683948,False,False
63,47291,False,False
64,44475,False,False
65,1683949,False,False
66,1683950,False,False
67,1243741,False,False
68,1662419,False,False
69,1683951,,
70,1683952,,
71,296065,False,False
72,1683953,,
73,1683954,False,False
74,448822,True,False
75,1683955,False,False
76,1359434,False,False
77,1683956,False,False
78,1475712,False,False
79,678036,False,False
80,1683957,,
81,1683958,,
82,1683959,,
83,1683960,,
84,1683961,,
85,1485025,False,False
86,211610,False,False
87,1683962,False,False
88,839661,False,False
89,1683963,False,False
90,1578589,False,False
91,1682804,False,False
92,254788,False,False
93,1611682,False,False
94,44071,False,False
95,1513183,False,False
96,328580,False,False
97,846867,False,False
98,41579,False,False
99,199714,False,False
0,1572116,False,False
1,59895,False,False
2,60009,False,False
3,5203,False,False
4,1683964,,
5,1683965,,
6,1683966,False,False
7,1683967,,
8,5233,False,False
9,1660940,False,False
10,1509968,False,False
11,372079,False,False
12,677558,False,False
13,226857,False,False
14,737545,False,False
15,508642,False,False
16,1470473,False,False
17,1683968,,
18,1683969,,
19,1683970,,
20,1683971,,
21,1683972,,
22,20156,False,False
23,1665531,False,False
24,1683973,False,False
25,1291608,False,False
26,1502468,False,False
27,1620814,False,False
28,145420,False,False
29,431693,False,False
30,1661574,False,False
31,1661582,False,False
32,1683974,False,False
33,829,False,False
34,1676407,False,False
35,1660981,False,False
36,1352565,False,False
37,1531764,False,False
38,1423251,False,False
39,1661684,False,False
40,1147421,False,False
41,1288059,False,False
42,1212930,False,False
43,1683975,False,False
44,499580,False,False
45,36631,False,False
46,1683429,False,False
47,1372317,False,False
48,1619476,,
49,450888,False,False
50,1683976,False,False
51,1683977,False,False
52,522162,False,False
53,1296482,False,False
54,101030,False,False
55,1068034,False,False
56,161,False,False
57,1540515,False,False
58,1683978,False,False
59,854450,False,False
60,924466,True,False
61,1674329,False,False
62,388907,False,False
63,966149,False,False
64,1683979,,
65,1683980,,
66,1683981,,
67,1683982,,
68,1683983,,
69,483691,False,False
70,97,False,False
71,764516,False,False
72,1683984,False,False
73,1683985,False,False
74,432321,True,False
75,1683986,False,False
76,1451078,False,False
77,108668,False,False
78,1071676,False,False
79,675374,False,False
80,650520,False,False
81,1683987,False,False
82,513223,False,False
83,1555871,False,False
84,276873,False,False
85,335984,False,False
86,722282,False,False
87,1683988,False,False
88,764807,False,False
89,1683989,True,False
90,1683990,False,False
91,1683991,False,False
92,424847,False,False
93,1198994,False,False
94,1574,False,False
95,1683992,True,False
96,1683993,False,False
97,1003489,False,False
98,1665962,False,False
99,1683994,False,False
0,1683995,False,False
1,676670,False,False
2,1683996,False,False
3,1654778,False,False
4,10784,False,False
5,1277204,False,False
6,1683997,False,False
7,1682686,False,False
8,1219296,False,False
9,1683998,False,False
10,1353087,False,False
11,611257,False,False
12,1587335,False,False
13,1679065,False,False
14,53404,False,False
15,594343,False,False
16,1683999,False,False
17,1684000,False,False
18,1684001,False,False
19,436022,False,False
20,1405007,False,False
21,1047861,True,False
22,645183,True,False
23,456463,False,False
24,1684002,False,False
25,440050,False,False
26,1678399,False,False
27,847742,False,False
28,270516,False,False
29,161737,False,False
30,1114925,False,False
31,86368,False,False
32,641653,False,False
33,83533,False,False
34,604684,False,False
35,1428168,False,False
36,852000,False,False
37,1684003,False,False
38,1791,False,False
39,1684004,False,False
40,1684005,False,False
41,244915,False,False
42,1263033,False,False
43,1684006,False,False
44,1580569,False,False
45,350632,False,False
46,244916,False,False
47,1683222,False,False
48,139497,False,False
49,80595,False,False
50,139499,False,False
51,1644415,False,False
52,1683244,False,False
53,572633,False,False
54,1684007,False,False
55,543663,False,False
56,9502,False,False
57,1627261,False,False
58,1011985,False,False
59,1682685,False,False
60,1505487,False,False
61,1218069,False,False
62,116369,False,False
63,111317,False,False
64,1684008,False,False
65,1684009,False,False
66,371778,False,False
67,1684010,False,False
68,1684011,False,False
69,950387,False,False
70,39538,False,False
71,1561982,False,False
72,1679095,False,False
73,382035,False,False
74,1297181,False,False
75,210607,False,False
76,1684012,False,False
77,619907,False,False
78,1683357,False,False
79,484106,False,False
80,1561974,False,False
81,1684013,False,False
82,1684014,False,False
83,870028,False,False
84,48300,False,False
85,418571,False,False
86,865567,False,False
87,359623,False,False
88,1684015,False,False
89,208111,False,False
90,1684016,False,False
91,31541,False,False
92,338969,False,False
93,1057586,False,False
94,1684017,False,False
95,1530072,False,False
96,1634413,False,False
97,38314,False,False
98,1684018,False,False
99,1684019,False,False
0,201840,False,False
1,1684020,False,False
2,466420,False,False
3,90984,False,False
4,1684021,False,False
5,13531,False,False
6,121076,False,False
7,1684022,True,False
8,626451,False,False
9,1684023,False,False
10,432129,False,False
11,6116,False,False
12,32627,False,False
13,794151,False,False
14,1684024,False,False
15,1681549,False,False
16,412841,False,False
17,9408,False,False
18,1684025,False,False
19,1684026,False,False
20,1684027,False,False
21,1684028,False,False
22,11216,False,False
23,1572321,False,False
24,1596345,False,False
25,60488,False,False
26,1681642,,
27,1681643,,
28,1681628,,
29,1681636,,
30,1681633,,
31,1681632,,
32,1681630,,
33,1681627,,
34,1681624,,
35,1681622,,
36,1681619,,
37,1681606,,
38,1681594,,
39,1681563,,
40,1681299,,
41,1662499,,
42,1622737,,
43,1622752,,
44,1622739,,
45,1622736,,
46,1622735,,
47,1622722,,
48,1622719,,
49,1622716,,
50,1622712,,
51,1261888,False,False
52,1622708,,
53,1622707,,
54,1622704,,
55,1621797,,
56,1621784,,
57,1621774,,
58,1621231,,
59,1684029,,
60,1643707,False,False
61,1684030,,
62,1684031,,
63,1684032,,
64,1684033,,
65,97430,False,False
66,481345,False,False
67,786064,False,False
68,536437,False,False
69,433476,False,False
70,141095,False,False
71,663260,False,False
72,931558,False,False
73,1680626,False,False
74,1684034,False,False
75,1048975,False,False
76,1391503,False,False
77,1684035,False,False
78,1684036,False,False
79,449555,False,False
80,13910,False,False
81,1429602,False,False
82,186,False,False
83,599435,False,False
84,288660,False,False
85,1679600,False,False
86,332788,False,False
87,1398642,False,False
88,1680377,False,False
89,46523,False,False
90,31244,False,False
91,1648357,False,False
92,1684037,False,False
93,1684038,,
94,1568223,False,False
95,1684039,,
96,1684040,,
97,1684041,,
98,1684042,,
99,1684043,,
0,1684044,,
1,816812,False,False
2,1684045,,
3,1684046,,
4,1684047,,
5,1503322,False,False
6,1492463,False,False
7,1617371,False,False
8,1680355,False,False
9,59737,False,False
10,376436,False,False
11,1684048,False,False
12,31080,False,False
13,93892,False,False
14,711943,False,False
15,11286,False,False
16,99861,False,False
17,1684049,False,False
18,11950,False,False
19,1611801,False,False
20,1684050,False,False
21,102188,False,False
22,31785,False,False
23,678512,False,False
24,1273310,False,False
25,1680106,False,False
26,1684051,False,False
27,1595368,False,False
28,10159,False,False
29,1636956,False,False
30,1680099,False,False
31,1684052,False,False
32,1684053,False,False
33,1684054,False,False
34,1284871,True,False
35,994590,False,False
36,1684055,,
37,1684056,,
38,1684057,,
39,1684058,,
40,1684059,,
41,1667535,False,False
42,12,False,False
43,401,False,False
44,1684060,,
45,1684061,,
46,1684062,,
47,1684063,,
48,334394,False,False
49,489038,False,False
50,1550863,False,False
51,1578660,False,False
52,1580534,False,False
53,1598211,False,False
54,1598217,False,False
55,1644475,False,False
56,1649358,False,False
57,1652003,False,False
58,1671405,False,False
59,1445780,False,False
60,1659155,False,False
61,123229,False,False
62,1684064,,
63,550,False,False
64,7181,False,False
65,42149,False,False
66,455960,False,False
67,222911,False,False
68,252695,False,False
69,552278,False,False
70,830546,False,False
71,1080040,False,False
72,1212726,False,False
73,1216073,False,False
74,1108211,False,False
75,943919,False,False
76,1228056,False,False
77,1125323,False,False
78,1118827,False,False
79,1139888,False,False
80,1140915,False,False
81,1244255,False,False
82,1142429,False,False
83,1245955,False,False
84,1246945,False,False
85,1247062,False,False
86,1149694,False,False
87,1251434,False,False
88,1260163,False,False
89,1260836,False,False
90,1160119,False,False
91,1263160,False,False
92,1264548,False,False
93,1268587,False,False
94,1172435,False,False
95,1276174,False,False
96,1009724,False,False
97,1283984,False,False
98,1194778,False,False
99,1194742,False,False
0,1191073,False,False
1,1205166,False,False
2,1309484,False,False
3,1312050,False,False
4,1317769,False,False
5,1323444,False,False
6,1352504,False,False
7,1354129,False,False
8,1356278,False,False
9,1376031,False,False
10,1394193,False,False
11,1398158,False,False
12,1401367,False,False
13,1405724,False,False
14,1407616,False,False
15,1413678,False,False
16,1424022,False,False
17,1426971,False,False
18,1439306,False,False
19,1440917,False,False
20,1450854,False,False
21,1468200,False,False
22,1470353,False,False
23,1481164,False,False
24,1484822,False,False
25,1501309,False,False
26,1505267,False,False
27,1511599,False,False
28,1511901,False,False
29,1512100,False,False
30,1532304,False,False
31,1545161,False,False
32,1545500,False,False
33,1555672,False,False
34,1559829,False,False
35,1561807,False,False
36,1566212,False,False
37,1570123,False,False
38,1575591,False,False
39,1583707,False,False
40,1586941,False,False
41,1587354,False,False
42,1588477,False,False
43,1593718,False,False
44,1606504,False,False
45,1608060,False,False
46,1626873,False,False
47,1641020,False,False
48,1642265,False,False
49,1644231,False,False
50,1654487,False,False
51,1649825,False,False
52,1657925,False,False
53,1675047,False,False
54,1680276,True,False
55,1630435,False,False
56,1230052,False,False
57,665171,False,False
58,1679744,False,False
59,791705,False,False
60,1572077,False,False
61,189486,False,False
62,1684065,False,False
63,1440408,False,False
64,266729,False,False
65,1684066,False,False
66,1684067,False,False
67,950117,False,False
68,292412,False,False
69,1624898,False,False
70,1528654,False,False
71,1664760,False,False
72,1647555,False,False
73,1682487,False,False
74,1628604,False,False
75,1157464,False,False
76,1684068,False,False
77,1520719,False,False
78,1684069,,
79,1684070,,
80,1684071,,
81,1684072,,
82,1684073,,
83,1684074,False,False
84,1684075,False,False
85,1684076,False,False
86,1634957,False,False
87,745611,False,False
88,865,False,False
89,1678193,False,False
90,1684077,,
91,1684078,,
92,1684079,,
93,1684080,,
94,1684081,,
95,1684082,,
96,105004,False,False
97,260450,False,False
98,844141,False,False
99,266012,False,False
0,1684083,False,False
1,1367642,False,False
2,1684084,False,False
3,1684085,,
4,1684086,,
5,1684087,,
6,1684088,,
7,1684089,,
8,1670061,False,False
9,1677634,False,False
10,950743,False,False
11,1684090,False,False
12,1241012,False,False
13,1531520,False,False
14,47406,False,False
15,1684091,False,False
16,591932,False,False
17,249295,False,False
18,1538042,False,False
19,598387,False,False
20,1198984,False,False
21,818429,False,True
22,1684092,False,False
23,1684093,True,False
24,1520642,False,False
25,1684094,False,False
26,194876,True,False
27,1677237,False,False
28,1003596,False,False
29,1678383,False,False
30,75633,False,False
31,47858,False,False
32,840705,False,False
33,1684095,,
34,1684096,,
35,1684097,,
36,1684098,,
37,1684099,,
38,21115,False,False
39,1684100,,
40,1315894,False,False
41,449562,False,False
42,1287814,False,False
43,1684101,False,False
44,154620,False,False
45,85398,False,False
46,87513,False,False
47,22804,False,False
48,73038,False,False
49,1396425,False,False
50,1679045,False,False
51,1445721,False,False
52,1684102,False,False
53,640090,False,False
54,1029994,False,False
55,1651949,False,False
56,1684103,False,False
57,1221973,False,False
58,26236,False,False
59,244786,False,False
60,36291,False,False
61,1626568,False,False
62,716920,False,False
63,1141893,False,False
64,933123,,
65,1684104,False,False
66,682110,False,False
67,14134,False,False
68,1305781,False,False
69,1684105,,
70,1422396,False,False
71,1684106,,
72,1684107,,
73,1684108,,
74,1684109,,
75,1684110,False,False
76,1684111,False,False
77,1684112,,
78,1684113,,
79,1684114,,
80,1684115,,
81,1684116,,
82,1684117,,
83,1684118,False,False
84,1509182,False,False
85,1683420,False,False
86,898237,False,False
87,1352874,False,False
88,1684119,False,False
89,1684120,False,False
90,51876,False,False
91,640196,False,False
92,1632832,False,False
93,1614912,False,False
94,1340110,False,False
95,1454155,False,False
96,10044,False,False
97,9807,False,False
98,36815,False,False
99,1675623,False,False
0,178350,False,False
1,1431480,False,False
2,1626734,False,False
3,1684121,False,False
4,1684122,False,False
5,1254956,False,False
6,1446180,False,False
7,1678424,False,True
8,1570367,False,False
9,1522210,False,False
10,791373,False,False
11,1570354,False,False
12,1684123,False,False
13,1684124,False,False
14,1684125,False,False
15,1684126,False,False
16,1684127,False,False
17,210577,False,False
18,1642859,False,False
19,629,False,False
20,1384758,False,False
21,1684128,False,False
22,280991,False,False
23,187284,False,False
24,929552,False,False
25,1684129,False,False
26,1684130,False,False
27,1684131,False,False
28,1684132,False,False
29,1684133,False,False
30,1684134,False,False
31,540300,False,False
32,1473505,False,False
33,1661577,False,False
34,1108427,False,False
35,1507724,False,False
36,1682699,False,False
37,1684135,False,False
38,308884,False,False
39,179,False,False
40,1684136,False,False
41,9534,False,False
42,577740,False,False
43,1681559,False,False
44,1020409,False,False
45,1684137,False,False
46,1680871,False,False
47,622719,False,False
48,1053740,False,False
49,1533440,False,False
50,1684138,True,False
51,1030955,False,False
52,6071,False,False
53,1211977,False,False
54,453395,False,False
55,1680114,False,False
56,37347,False,False
57,1669146,False,False
58,57307,False,False
59,1684139,True,False
60,1680103,False,False
61,1684140,False,False
62,1684141,False,False
63,906462,False,False
64,1674158,False,False
65,1684142,False,False
66,1684143,False,False
67,149193,False,False
68,1562642,False,False
69,1684144,False,False
70,408084,False,False
71,1069175,False,False
72,10389,False,False
73,1684145,False,False
74,1016411,False,False
75,10649,False,False
76,311291,False,False
77,10650,False,False
78,1684146,False,False
79,10160,False,False
80,832042,False,False
81,1892,False,False
82,933568,False,False
83,1684147,False,False
84,638302,,
85,606678,,
86,1684148,False,False
87,724646,,
88,296264,False,False
89,88751,False,False
90,92251,False,False
91,1284100,False,False
92,844586,False,False
93,1684149,False,False
94,1684150,False,False
95,1147691,False,False
96,514684,False,False
97,969183,False,False
98,1684151,False,False
99,1684152,False,False
0,252,False,False
1,1437242,False,False
2,1147627,False,False
3,432484,False,False
4,118,False,False
5,1671261,False,False
6,1684153,False,False
7,1217573,,
8,53914,False,False
9,107359,False,False
10,27535,False,False
11,1236012,,
12,787699,False,False
13,29657,False,False
14,34941,False,False
15,1484505,False,False
16,1661551,False,False
17,1514874,False,False
18,1578938,False,False
19,455411,False,False
20,1056368,False,True
21,613053,False,False
22,1592948,False,False
23,224445,False,False
24,1406569,False,False
25,1684154,False,False
26,1684155,False,False
27,95023,False,False
28,1486826,True,False
29,14871,False,False
30,393658,False,False
31,1178675,False,False
32,1559619,False,False
33,1628494,False,False
34,1646836,False,False
35,1662183,False,False
36,670435,False,True
37,107714,False,False
38,1266,False,False
39,171588,False,False
40,931848,False,True
41,642671,False,True
42,754,False,False
43,437082,False,True
44,1684156,False,False
45,129580,False,False
46,1684157,False,False
47,1617133,False,False
48,9772,False,False
49,31027,False,False
50,1701,False,False
51,496243,False,False
52,1684158,False,False
53,5651,False,False
54,1612472,False,False
55,19195,False,False
56,1468307,,
57,333621,True,False
58,336628,False,False
59,1654079,False,False
60,251727,False,False
61,330,False,False
62,16995,False,False
63,1366,False,False
64,728366,False,False
65,1684159,False,False
66,8470,False,False
67,347476,False,False
68,1678098,False,False
69,1684160,False,False
70,1684161,False,False
71,1490402,False,True
72,1598138,False,False
73,1393621,False,True
74,1451515,False,True
75,573730,False,False
76,1684162,True,False
77,299143,False,False
78,1248832,False,False
79,1452544,False,False
80,1684163,False,False
81,810015,False,False
82,1353256,False,False
83,390635,False,False
84,976449,False,False
85,874427,False,False
86,1680505,False,False
87,1684164,False,False
88,1684165,False,False
89,77616,False,False
90,592350,False,False
91,1014141,False,False
92,502173,False,False
93,980688,False,False
94,1470929,False,False
95,857862,False,False
96,1151031,False,False
97,1684166,False,False
98,1504524,False,False
99,1684167,False,False
0,1684168,False,False
1,51540,False,False
2,848326,False,False
3,1684169,False,False
4,1684170,False,False
5,1401433,False,False
6,4922,False,False
7,1684171,False,False
8,1238279,False,False
9,384127,False,False
10,265718,False,False
11,465025,False,False
12,24253,False,False
13,1684172,False,False
14,1684173,False,False
15,153,False,False
16,379041,False,False
17,1515899,False,False
18,1400032,False,False
19,1374767,False,False
20,1684174,False,False
21,1684175,True,False
22,1684176,False,False
23,1225496,False,False
24,1684177,False,False
25,1377150,,
26,24556,False,False
27,96469,False,False
28,575754,False,False
29,1659337,False,False
30,1290821,False,False
31,552322,False,False
32,1386244,False,False
33,929,False,False
34,1684178,False,False
35,1684179,False,False
36,1684180,False,False
37,1684181,False,False
38,1377158,False,False
39,1684182,False,False
40,1377142,False,False
41,1377167,False,False
42,466622,False,False
43,422325,False,False
44,1684183,False,False
45,536907,False,False
46,1683409,False,False
47,24555,False,False
48,1320786,False,False
49,594029,False,False
50,1684184,False,False
51,1684185,False,False
52,1684186,False,False
53,1684187,False,False
54,1684188,False,False
55,1684189,True,False
56,520951,False,False
57,832033,False,False
58,484445,False,False
59,986056,False,False
60,72190,False,False
61,4476,False,False
62,589934,False,False
63,439997,False,False
64,784777,False,False
65,1684190,False,False
66,554867,False,False
67,304224,False,False
68,225205,False,False
69,369640,False,False
70,1374351,False,False
71,292053,False,False
72,595379,False,False
73,1684191,False,False
74,1395111,False,False
75,17335,False,False
76,1684192,False,False
77,466508,False,False
78,1652240,False,False
79,616497,False,False
80,379042,False,False
81,1119090,False,False
82,1684193,False,False
83,1163940,False,False
84,1462419,False,False
85,1414614,False,False
86,370468,False,False
87,1684194,False,False
88,1684195,False,False
89,541198,False,False
90,1684196,False,False
91,1684197,False,False
92,1684198,False,False
93,1684199,False,False
94,118911,False,False
95,1240398,False,False
96,1662986,False,False
97,205133,False,False
98,1662982,False,False
99,1230380,True,False
0,1682495,False,False
1,1516242,False,False
2,1662981,False,False
3,281091,False,False
4,1684200,False,False
5,10681,False,False
6,1684201,False,False
7,189697,False,False
8,1662988,False,False
9,451685,False,False
10,44310,False,False
11,571032,False,False
12,634492,False,False
13,1600773,False,False
14,1684202,False,False
15,306708,False,False
16,1590666,False,False
17,11031,False,False
18,1658461,False,False
19,1438306,False,False
20,1403310,False,False
21,1438305,False,False
22,53192,False,False
23,674764,True,False
24,1564439,False,False
25,1684203,False,False
26,379045,False,False
27,1215020,False,False
28,1436230,False,False
29,1022787,False,False
30,412954,True,False
31,24066,False,False
32,411261,True,False
33,1461539,False,False
34,84892,False,False
35,1514813,False,False
36,45287,False,False
37,25553,False,False
38,1230388,True,False
39,82624,False,False
40,379046,False,False
41,1547452,False,False
42,32620,False,False
43,1683304,False,False
44,1015298,False,False
45,659676,False,False
46,35067,False,False
47,379047,False,False
48,458760,False,False
49,1684204,False,False
50,1678289,False,False
51,1554322,False,False
52,40149,False,False
53,429,False,False
54,216015,False,False
55,891978,True,False
56,1684205,False,False
57,1684206,False,False
58,680770,False,False
59,15266,False,False
60,4807,False,False
61,84589,False,False
62,1668364,False,False
63,1679772,False,False
64,441128,False,False
65,1309697,False,False
66,379048,False,False
67,614934,False,False
68,19657,False,False
69,11326,False,False
70,220917,False,False
71,763285,False,False
72,1228213,False,False
73,46997,False,False
74,162223,False,False
75,1646681,False,False
76,226818,False,False
77,453018,False,False
78,29267,False,False
79,11524,False,False
80,2978,False,False
81,1468464,False,False
82,34152,False,False
83,234386,False,False
84,382475,False,False
85,14411,False,False
86,1684207,False,False
87,7347,False,False
88,1575438,False,False
89,32536,False,False
90,9982,False,False
91,512200,False,False
92,1370814,False,False
93,1636891,False,False
94,1684208,False,False
95,234432,False,False
96,189828,False,False
97,1469673,False,False
98,1636855,False,False
99,1680816,False,False
0,234433,False,False
1,1684209,False,False
2,60308,False,False
3,30883,False,False
4,184653,False,False
5,1684210,False,False
6,455783,False,False
7,675319,False,False
8,1667493,False,False
9,457037,False,False
10,1365378,False,False
11,1684211,False,False
12,248780,False,False
13,1684212,False,False
14,9919,False,False
15,1684213,False,False
16,237075,False,False
17,10871,False,False
18,923667,False,False
19,1684214,False,False
20,778716,False,False
21,1251225,False,False
22,1313168,False,False
23,1462781,False,False
24,947502,False,False
25,1316981,False,False
26,61148,False,False
27,1684215,False,False
28,1684216,True,False
29,1684217,False,False
30,216295,False,False
31,475215,False,False
32,1543036,False,False
33,1645579,False,False
34,1684218,False,False
35,1496928,False,False
36,62434,False,False
37,123187,False,False
38,1673141,False,False
