,adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
5,False,/7HzdWt7Rz3VeoHk5QEBEZaa0m1S.jpg,"[28, 14, 27]",22894,Legion,en,Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",7.72,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,2010-01-21,False,False,5.893,2843
6,False,/6ms6RdNcQUAnjBY26aM85xC2wV0.jpg,"[28, 53, 878]",7191,Cloverfield,en,Cloverfield,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",7.1722,/qIegUGJqyMMCRjkKV1s7A9MqdJ8.jpg,2008-01-15,False,False,6.709,7734
7,False,/iVk4mVKwNE66JbBcoDwcYFvuUXM.jpg,"[18, 53]",68734,Argo,en,Argo,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",7.3547,/m5gPWFZFIp4UJFABgWyLkbXv8GX.jpg,2012-10-11,False,False,7.285,8907
8,False,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,"[10749, 18]",527641,Five Feet Apart,en,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",6.6904,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,2019-03-14,False,False,8.215,5900
9,False,/lTyikzfGgRX5ZqIfVeT26APYfRL.jpg,"[35, 10752, 18]",515001,Jojo Rabbit,en,Jojo Rabbit,"Jojo, a lonely German boy during World War II has his world shaken when he learns that his single mother is hiding a Jewish girl in their home. Influenced by a buffoonish imaginary version of Adolf Hitler, he begins to question his beliefs and confront the conflict between propaganda and his own humanity.",7.6565,/7GsM4mtM0worCtIVeiQt28HieeN.jpg,2019-10-18,False,False,7.986,10351
10,False,/wfClZdRb1x4LZ8B73Y9RSn8XAPa.jpg,"[16, 18, 10751, 878]",10386,The Iron Giant,en,The Iron Giant,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",7.5919,/ct04FCFLPImNG5thcPLRnVsZlmS.jpg,1999-08-06,False,False,7.952,6121
11,False,/h6VshReCGaGQoaGZwT2wqiqrcZW.jpg,"[16, 10751, 14, 12]",9444,Anastasia,en,Anastasia,"Ten years after she was separated from her family, an eighteen-year-old orphan with vague memories of the past sets out to Paris in hopes of reuniting with her grandmother. She is accompanied by two con men, who intend to pass her off as the Grand Duchess Anastasia to the Dowager Empress for a reward.",9.2261,/bppGWGA8zq1sRvTdDJnUzVW9GcH.jpg,1997-11-20,False,False,7.607,5595
12,False,/aM6E4DBP6588q3tEr9hz41ls80q.jpg,[18],84892,The Perks of Being a Wallflower,en,The Perks of Being a Wallflower,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",7.6301,/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg,2012-09-20,False,False,7.802,11153
13,False,/j4jmAkT8Ui4bq5z7eRoGVEc5r8Y.jpg,"[35, 28, 53]",1390300,Over Your Dead Body,en,Over Your Dead Body,"A dysfunctional couple head to a remote cabin to ""reconnect"", but each has secret intentions to kill the other.",6.8638,/l5iroeWTrP9tspGYQonagH7Tcds.jpg,2026-04-24,False,False,5.75,4
14,False,/th26RNksfM9nn7DPH06OqiV6BA2.jpg,"[28, 12, 14]",311324,The Great Wall,en,The Great Wall,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,7.6423,/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,2016-12-16,False,False,6.027,5510
15,False,/cQpSKsSjoQYnDmqTlYl0gV3qnif.jpg,"[28, 53]",67395,L.E.T.H.A.L. Ladies: Return to Savage Beach,en,L.E.T.H.A.L. Ladies: Return to Savage Beach,A stolen computer disk contains the location of a hidden tresaure trove. It's up to the sexy ladies of LETHAL (Legion to Ensure Total Harmony and Law) to find the treasure before the bad guys do.,6.7746,/9z3hdYnDdfWGKD55kdDmshDojeP.jpg,1998-01-27,False,False,6.031,226
16,False,/gVPjIcYo1gTaACF43OMsralrcUS.jpg,"[27, 53, 9648]",1083433,I Know What You Did Last Summer,en,I Know What You Did Last Summer,"When five friends inadvertently cause a deadly car accident, they cover up their involvement and make a pact to keep it a secret rather than face the consequences. A year later, their past comes back to haunt them and they're forced to confront a horrifying truth: someone knows what they did last summer…and is hell-bent on revenge.",7.6246,/8FP2ObEGIiQYQCf83gL4ZVzwZF8.jpg,2025-07-16,False,False,5.666,749
17,False,/zPDpHMdbbE4O0TxVkMcgD6j2ImR.jpg,"[28, 80, 53]",9874,Cobra,en,Cobra,A tough-on-crime street cop must protect the only surviving witness to a strange murderous cult with far reaching plans.,8.2957,/rCN9c1NfxjfgMkTPFATOzUkNEyg.jpg,1986-05-22,False,False,6.145,1932
18,False,/xd7YqovQSLBY7dbptsz2bPgL0ym.jpg,"[10749, 53]",1300116,Fall for Me,de,Fall for Me,"Lilli is suspicious of her sister's new fiance, but when an attractive stranger enters her life, she's suddenly distracted by the thralls of desire.",7.9636,/mduZ3YRKele4rHhrse7b7B3d44b.jpg,2025-08-20,False,False,6.073,218
19,False,/buPWX4RYKQ7L2vHYRQZ52dMMj37.jpg,[18],2447,The Nativity Story,en,The Nativity Story,"Mary and Joseph make the hard journey to Bethlehem for a blessed event in this retelling of the Nativity story. This meticulously researched and visually lush adaptation of the biblical tale follows the pair on their arduous path to their arrival in a small village, where they find shelter in a quiet manger and Jesus is born.",7.0622,/nd0oj0lmEx1X8WraiVkYMZlDjKk.jpg,2006-11-30,False,False,6.921,254
0,False,/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg,"[18, 10749]",613504,After We Collided,en,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,7.8212,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,2020-09-02,False,False,7.2,5453
1,False,/ehumsuIBbgAe1hg343oszCLrAfI.jpg,"[16, 10751, 14, 12]",1022796,Wish,en,Wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",7.142,/nesuSdJakNkf0zs7OfoasB6Clxf.jpg,2023-11-13,False,False,6.218,1767
2,False,/viBWzktrBmhzRw4ehmUIrrN4C0z.jpg,"[12, 18, 53]",44115,127 Hours,en,127 Hours,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,6.8431,/h0RMdn0rfl9l5hWXz3tUh6QVkhi.jpg,2010-11-12,False,False,7.088,8052
3,False,/tRUWudISYy3vMFAT7p3ebkTDTpH.jpg,"[36, 18]",1287322,Christy,en,Christy,"Christy Martin never imagined life beyond her small-town roots in West Virginia—until she discovered a knack for punching people. Fueled by grit, raw determination, and an unshakable desire to win, she charges into the world of boxing under the guidance of her trainer and manager-turned-husband, Jim. But while Christy flaunts a fiery persona in the ring, her toughest battles unfold outside it—confronting family, identity, and a relationship that just might become life-or-death.",8.0489,/ssy1uHGZkuXLkIWJWrtsBczPvVC.jpg,2025-11-06,False,False,7.229,153
4,False,/8FWC4tDWB1p006vwiubhai4a8iS.jpg,"[10751, 12, 14]",1020969,Teddy's Christmas,no,Teddybjørnens Jul,"While visiting a Christmas market in her Norwegian town, eight year old Mariann spots a talking teddy bear at a carnival game booth. However, when someone else wins it, she embarks on a quest to find the adorable bear that captured her heart.",6.8249,/jEf96axaZhZQEu9ORVtEujBTG9p.jpg,2022-11-05,False,False,7.088,51
5,False,/5abq386123nxHS8mVZLsFi7c75z.jpg,"[14, 18]",7980,The Lovely Bones,en,The Lovely Bones,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",7.3455,/sn0iDphRxQ7I6aLd9igIgACITak.jpg,2009-12-26,False,False,7.059,4912
6,False,/fTZlSRATSk7QJyUrpbmjScDtY8Z.jpg,"[28, 53, 80, 18]",38234,Undisputed III: Redemption,en,Undisputed III: Redemption,"Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament.",7.2795,/g8KB77SPA7SyU8eid6TAEpt9skU.jpg,2010-04-17,False,False,7.545,1008
7,False,/gxfvtq5eYiClS2X7hxAAPBNrbWA.jpg,"[35, 18, 878]",297222,PK,hi,पीके,"A stranger in the city asks questions no one has asked before. Known only by his initials, the man's innocent questions and childlike curiosity take him on a journey of love, laughter and letting go.",7.125,/z2x2Y4tncefsIU7h82gmUM5vnBJ.jpg,2014-12-18,False,False,7.691,1145
8,False,/p96949hcwUG2BwE6MgKmw0uYNCx.jpg,"[12, 28]",217,Indiana Jones and the Kingdom of the Crystal Skull,en,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.",7.8516,/56As6XEM1flWvprX4LgkPl8ii4K.jpg,2008-05-21,False,False,6.023,8979
9,False,/eGqZyH83bQ1x5MKD5SggEfarPa.jpg,[35],44741,Malicious,it,Malizia,"A widower and two of his sons become infatuated by their beautiful housekeeper, and all three set out to seduce her using their own unique methods.",7.9179,/s1ioOR6IZ6pRN59wEIYCPcY6vW8.jpg,1973-03-29,False,False,7.292,351
10,False,/36nTaD0feaC8fXry2eG9qOCJJfc.jpg,"[878, 12, 35]",19673,Sexmission,pl,Seksmisja,"Two scientists are chosen as guinea pigs for a time experiment: they are placed in hibernation and should be brought back to life after three years. In the meantime, however, World War III breaks out and life has been wiped off the surface of Earth. When they wake up, it turns out that not only 50 years have passed but also that they are the only living specimens of the male sex in a new, underground society composed exclusively of women.",6.9799,/8zh3AuXBxGbgtebL5DpaDxJgMeW.jpg,1984-05-13,False,False,7.224,328
11,False,/MMSI9WzRmOdqXarevQ3Kqnytrx.jpg,"[12, 28, 53, 878]",8810,Mad Max 2,en,Mad Max 2,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",6.3934,/l1KVEhkGDpWRzQ0VqIhZqDDuOim.jpg,1981-12-24,False,False,7.4,4148
12,False,/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,"[35, 18, 10749]",3082,Modern Times,en,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..",7.0542,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,1936-02-05,False,False,8.279,4061
13,False,/3fChciF2G1wXHsyTfJD9y7uN6Il.jpg,"[27, 18, 14]",628,Interview with the Vampire,en,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",7.9695,/2162lAT2MP36MyJd2sttmj5du5T.jpg,1994-11-11,False,False,7.387,6389
14,False,/xNNF4l1OVscJNchJc5xvejHzTDO.jpg,"[18, 10749]",370663,Below Her Mouth,en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,8.1611,/tPhBftWySbanfEialbsUzOuccgN.jpg,2017-02-10,False,False,6.793,1276
15,False,/bJyb7Bk9PLUslPggangniTBLzHO.jpg,"[28, 18, 10749]",619,The Bodyguard,en,The Bodyguard,"A former Secret Service agent grudgingly takes an assignment to protect a pop idol who's threatened by a crazed fan. At first, the safety-obsessed bodyguard and the self-indulgent diva totally clash. But before long, all that tension sparks fireworks of another sort, and the love-averse tough guy is torn between duty and romance.",7.46,/ihWF0uY1xnKqw9YK7ZHNLUZOhcO.jpg,1992-11-25,False,False,6.704,3221
16,False,/u4UpRDi0w84aNrigr9p049rMHiy.jpg,"[35, 10751, 14, 10749]",4523,Enchanted,en,Enchanted,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",7.101,/8KCNzCArLlvLdQoHx6npua2VSVc.jpg,2007-11-20,False,False,6.84,5682
17,False,/pe3cTrUeAHHLycZVEmFjT9kEV7a.jpg,[28],646315,The Legendary Lighter,ko,전설의 라이타,A man who used to be called Lighter cleans up his act from his days as a gangster and struggles to start over.,7.6277,/h5fCwKCnKAKxdX6onTnrU6MeYe8.jpg,2019-10-29,False,False,5.8,5
18,False,/owAe5rRStnX7ibVAPmza3NCXjCy.jpg,"[80, 18, 53]",23168,The Town,en,The Town,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",8.1175,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,2010-09-15,False,False,7.218,5599
19,False,/86b0NGY1i0bt3ckhkcHxiCSMxk1.jpg,"[14, 27, 28, 53]",36586,Blade II,en,Blade II,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",8.0976,/yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg,2002-03-22,False,False,6.557,5167
0,False,/pe3cTrUeAHHLycZVEmFjT9kEV7a.jpg,[28],646315,The Legendary Lighter,ko,전설의 라이타,A man who used to be called Lighter cleans up his act from his days as a gangster and struggles to start over.,7.6277,/h5fCwKCnKAKxdX6onTnrU6MeYe8.jpg,2019-10-29,False,False,5.8,5
1,False,/owAe5rRStnX7ibVAPmza3NCXjCy.jpg,"[80, 18, 53]",23168,The Town,en,The Town,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",8.1175,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,2010-09-15,False,False,7.218,5599
2,False,/86b0NGY1i0bt3ckhkcHxiCSMxk1.jpg,"[14, 27, 28, 53]",36586,Blade II,en,Blade II,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",8.0976,/yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg,2002-03-22,False,False,6.557,5167
3,False,/gXyYOWAkk4FdQU3adK8WFj8nN9J.jpg,"[10751, 16, 14, 12, 35, 10402]",136799,Trolls,en,Trolls,"After the monstrous Bergens invade Troll Village, Princess Poppy, the happiest Troll ever born, and overly-cautious, curmudgeonly outcast Branch set off on a journey to rescue her friends. Their mission is full of adventure and mishaps, as this mismatched duo try to tolerate each other long enough to get the job done.",6.6522,/9VlK2j0THZWzhQPq0W3Oc0IIdBB.jpg,2016-10-13,False,False,6.627,3803
4,False,/3eYkMSjWbvTaZso7ow5ub9ikNNq.jpg,"[16, 35, 10751]",7443,Chicken Run,en,Chicken Run,"The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coop–even if they can’t fly! It’s hardly poultry in motion when Rocky attempts to teach Ginger and her feathered friends to fly…but, with teamwork, determination and a little bit o’ cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.",7.3374,/8XgmIsbpVamdhwcNVsYzohFZTtT.jpg,2000-06-23,False,False,6.839,5382
5,False,/8yPSYhooj8nyBbmV3GVdLDwuE7e.jpg,"[18, 10749]",1079091,It Ends with Us,en,It Ends with Us,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",8.1352,/AjV6jFJ2YFIluYo4GQf13AA1tqu.jpg,2024-08-07,False,False,6.938,1901
6,False,/4ycpMe25LYpzGW42U9amyW9gM53.jpg,"[53, 80, 18, 9648]",322,Mystic River,en,Mystic River,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,7.5206,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,2003-10-08,False,False,7.743,7404
7,False,/v4FepSc09TsRy2fQtUg6vvzrTq0.jpg,"[28, 10749, 80]",11220,Fallen Angels,cn,墮落天使,"An assassin goes through obstacles as he attempts to escape his violent lifestyle despite the opposition of his partner, who is secretly attracted to him.",7.329,/yyM9BPdwttK5LKZSLvHae7QPKo1.jpg,1995-09-06,False,False,7.7,1285
8,False,/7QDWTqSGqI2Q5dOBtvT64MOhmwJ.jpg,"[35, 10749]",930094,"Red, White & Royal Blue",en,"Red, White & Royal Blue","After an altercation between Alex, the president's son, and Britain's Prince Henry at a royal event becomes tabloid fodder, their long-running feud now threatens to drive a wedge in U.S./British relations. When the rivals are forced into a staged truce, their icy relationship begins to thaw and the friction between them sparks something deeper than they ever expected.",7.1199,/ta3ReqbdEcLJM3mcHMzbYFZI8v7.jpg,2023-07-27,False,False,7.928,1535
9,False,/z30x999Uku15xcFbe5s3hLvQPDl.jpg,"[12, 36, 10752]",947,Lawrence of Arabia,en,Lawrence of Arabia,"During World War I, English officer Thomas Edward 'T.E.' Lawrence sets out to unite and lead the diverse, often warring, Arab tribes to fight the Turks.",7.3933,/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg,1962-12-11,False,False,7.995,3395
10,False,/w7H4II0nbwMLAWJjtC6fQ3EwHEm.jpg,"[10751, 16, 10749, 14]",14128,Cinderella II: Dreams Come True,en,Cinderella II: Dreams Come True,"As a newly crowned princess, Cinderella quickly learns that life at the Palace - and her royal responsibilities - are more challenging than she had imagined. In three heartwarming tales, Cinderella calls on her animal friends and her Fairy Godmother to help as she brings her own grace and charm to her regal role and discovers that being true to yourself is the best way to make your dreams come true.",7.7652,/kEDbtKhZsqPo7ypCzoz3fkq73Pc.jpg,2002-02-23,False,False,6.118,1528
11,False,/7aW9IZjpsoTXYEARlnOvTtl6EBr.jpg,"[18, 10749]",1391,Y Tu Mamá También,es,Y tu mamá también,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",7.8888,/aj3rqjab8jfc2fWmcS3H3c5qbur.jpg,2001-06-08,False,False,7.4,1733
12,False,/5cCfqeUH2f5Gnu7Lh9xepY9TB6x.jpg,"[14, 12, 35]",967847,Ghostbusters: Frozen Empire,en,Ghostbusters: Frozen Empire,"When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second Ice Age.",7.6894,/e1J2oNzSBdou01sUvriVuoYp0pJ.jpg,2024-03-20,False,False,6.452,2141
13,False,/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg,"[28, 53]",1572,Die Hard: With a Vengeance,en,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",7.192,/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg,1995-05-19,False,False,7.28,6624
14,False,/Aj81Gu3u1a64qXFOLDuF5gdxyy0.jpg,"[12, 18, 10751]",44826,Hugo,en,Hugo,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",7.2303,/1dxRq3o3l3bVWNRvvSb7rRf68qp.jpg,2011-11-22,False,False,7.174,7631
15,False,/yl9waUJoMTp1NnraBn4KWHuUSsx.jpg,"[18, 53, 9648, 28]",87516,Oldboy,en,Oldboy,A man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,8.4674,/iX93YdBrZA1EpGbphmjf4ARj1Za.jpg,2013-11-14,False,False,5.919,2108
16,False,/x1j5VVU4ypEx1hM0PDYGwCJvwtS.jpg,"[27, 9648]",508642,Gonjiam: Haunted Asylum,ko,곤지암,"The crew of a horror web series travels to an abandoned asylum for a live broadcast, but they encounter much more than expected as they move deeper inside the nightmarish old building.",7.1862,/fNqlsmu2tiI1bXcpU31yjHPkiJz.jpg,2018-03-28,False,False,7.274,911
17,False,/e74H6yfw9qh8uEJP3yVUfWlMvxe.jpg,"[18, 10749]",109689,I Want You,es,Tengo ganas de ti,"After two years away, Hache returns to Barcelona seeking a fresh start. Falling for Gin while facing unresolved feelings for Babi, he must confront love, loss, and who he's becoming.",6.7774,/m7JUNQu5zRsmFeUWZrGoV0fTp0B.jpg,2012-06-22,False,False,7.446,1954
18,False,/qMQzyEGpDDzk68FdYfwcz4Nk2qX.jpg,"[53, 9648, 10749]",705996,Decision to Leave,ko,헤어질 결심,"From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.",7.2888,/zI8KZ4EdLUymWKX1YEkpZ0gtPUa.jpg,2022-06-29,False,False,7.3,1483
19,False,/ef9dYKxDe2isgNhoJsGrt9yjXPz.jpg,"[28, 14, 10752]",856289,Creation of the Gods I: Kingdom of Storms,zh,封神第一部：朝歌风云,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",7.5352,/6VOV2wU3WEyN0H1QtrbAS6whXPc.jpg,2023-07-15,False,False,7.085,476
0,False,/tKi5HYDSuxP4I26fxyF2UVvAtLa.jpg,"[35, 80, 28]",90,Beverly Hills Cop,en,Beverly Hills Cop,"Fast-talking, quick-thinking Detroit street cop Axel Foley has bent more than a few rules and regs in his time, but when his best friend is murdered, he heads to sunny Beverly Hills to work the case like only he can.",7.0159,/eBJEvKkhQ0tUt1dBAcTEYW6kCle.jpg,1984-12-05,False,False,7.206,4570
1,False,/lqOcVQXfsqba8kUd6dZEJnJIK7T.jpg,"[16, 35, 10751]",50359,Hop,en,Hop,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",6.8884,/2FrDmwXWjRE1zpNP288YncRt5RF.jpg,2011-03-30,False,False,5.797,1383
2,False,/ykqSwE2vUrcocu4w9e99bxLBrXd.jpg,"[18, 36, 80]",3131,Gangs of New York,en,Gangs of New York,"In early 1860s New York, Irish immigrant Amsterdam Vallon is released from prison and returns to the Five Points, seeking revenge against his father's killer, William Cutting, a powerful anti-immigrant gang leader. He knows that revenge can only be attained by infiltrating Cutting's inner circle. Vallon's journey becomes a fight for personal survival and to find a place for the Irish people.",7.8571,/lemqKtcCuAano5aqrzxYiKC8kkn.jpg,2002-12-14,False,False,7.315,7168
3,False,/qw02SUqrrdTjAOPCFJBPyKaVf4z.jpg,"[16, 35, 10751, 12]",774825,The Ice Age Adventures of Buck Wild,en,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,7.0171,/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,2022-01-28,False,False,6.6,1812
4,False,/fO2ulA6piUHhKDSiQvC1ulYwZgR.jpg,"[18, 10749, 37]",18069,8 Seconds,en,8 Seconds,"This film chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",6.1042,/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg,1994-02-25,False,False,7.179,109
5,False,/g6UIASElC5M6jwtV4TZlz1sok3h.jpg,"[28, 878, 53]",9383,Hollow Man,en,Hollow Man,"Cocky researcher Sebastian Caine is working on a project to make living creatures invisible. Determined to achieve the ultimate breakthrough, Caine pushes his team to move to the next phase — using himself as the subject. The test is a success, but when the process can't be reversed and Caine seems doomed to future without flesh, he starts to turn increasingly dangerous.",7.8318,/sd3qUIv5uoP2oTbqv66CzXSPjKG.jpg,2000-08-04,False,False,6.0,2748
6,False,/f8ng3EDMLkuTMupe4TjgiJS1r0S.jpg,"[28, 9648, 878]",530254,The Witch: Part 1. The Subversion,ko,마녀,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.",8.4093,/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,2018-06-27,False,False,7.895,725
7,False,/kydclLUnhGMuoCxl6VRfSSwdRRO.jpg,"[18, 80]",154400,The Drop,en,The Drop,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",6.7679,/olQInYvVCW2wycMSU1ogo9Jshml.jpg,2014-09-12,False,False,6.83,2408
8,False,/ulVUa2MvnJAjAeRt7h23FFJVRKH.jpg,"[12, 16, 14]",81,Nausicaä of the Valley of the Wind,ja,風の谷のナウシカ,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",8.0443,/tcrkfB8SRPQCgwI88hQScua6nxh.jpg,1984-03-11,False,False,7.949,4042
9,False,/hC11CgiCUdpCwG1I6dSY18nJXrP.jpg,"[53, 18]",1243741,Ballistic,en,Ballistic,"When a soldier's mother discovers the bullet that killed her son in Afghanistan was made at the factory where she works, she sets out on a path of revenge against those responsible.",6.2779,/mTcXNQHnabavseapSfcAKhTnC3V.jpg,2026-04-17,False,False,6.4,18
10,False,/9qxBNfI1QFbiZS62fsgaUd563t2.jpg,"[27, 9648]",293670,The Wailing,ko,곡성,A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,8.0316,/aXlL7yYwpXInhltamtzKQFBG08G.jpg,2016-05-12,False,False,7.373,2028
11,False,/rspbS1E9wJtslrb8amfJgtMBUVh.jpg,"[27, 28]",924,Dawn of the Dead,en,Dawn of the Dead,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.",7.0057,/ttquyxStEEctzghtA2f4PUGprDr.jpg,2004-03-19,False,False,7.051,4436
